recipe_id,food_word,recipe_name,category,dietary_category,link_type,canonical_ndb_no,prep_time,servings_label,servings_count,sr_rule,cooking_method,yield_factor_water,yield_factor_fat,yield_factor_protein,yield_factor_carbohydrate,yield_factor_other,status,fingerprint,sr_notes,disclosure,audit_status,audit_notes,skip_macros
SWEET_026,CHEESECAKE,Cheesecake (NY-Style),Sweets & Desserts,veggie,dish,18147,45 min,12 servings,12,Rule C,bake,0.92,1.00,,,1.00,approved,e60d93ae1fe86be81afdb0034fe80c1b588ed91b5cfcec43fdba0d50f891a34c,"Authentic homemade NY-style cheesecake. Graham cracker crust (graham crackers, sugar, melted butter); filling of full-fat cream cheese, granulated sugar, sour cream, four whole eggs plus one yolk, vanilla, and salt. NOT validated against USDA SR Legacy NDB 18147 because that canonical entry reflects commercially prepared cheesecake with industrial gums, modified starch, gelatin, and reduced-egg formulations. Built entirely from USDA single-NDB ingredients with no composite components. Baked in a 9-inch springform pan in a water bath at 325°F, 12 servings.","Authentic homemade NY-style cheesecake. NOT validated against USDA SR Legacy NDB 18147 because the canonical entry reflects commercially prepared cheesecake with industrial gums, modified starch, gelatin, and reduced-egg formulations (cholesterol 55 mg/100g vs ~121 mg/100g for the authentic full-fat recipe; sodium 438 mg/100g vs ~263 mg/100g without preservatives). Built entirely from USDA single-NDB ingredients (graham crackers, butter, cream cheese, sour cream, sugar, eggs, vanilla, salt) with no composite components.",NO_CANON,Rule C. No comparable USDA SR Legacy canonical for homemade recipe. Macro audit skipped. Locked May 14 2026.,
SWEET_027,COFFEECAKE,Sour Cream Coffee Cake,Sweets & Desserts,veggie,dish,18104,30 min,10 servings,10,Rule C,bake,0.83,1.00,,,1.00,approved,aeb9ac33c5b6f0e8f63f0361a975d0fd85688a06033c62447be87adc6483f2fc,"Authentic homemade sour cream coffee cake with cinnamon crumb topping. Cake: AP flour, baking powder, baking soda, salt, butter, granulated sugar, eggs, vanilla, sour cream. Crumb topping: AP flour, brown sugar, cinnamon, salt, cold butter. NOT validated against USDA SR Legacy NDB 18104 because that canonical entry reflects commercially prepared coffee cake with hydrogenated shortening, reduced-egg formulations, low-moisture shelf-stable formulation, and sodium-based preservatives. Built entirely from USDA single-NDB ingredients with no composite components. Baked in a 9-inch square pan at 350°F, 10 servings.","Authentic homemade sour cream coffee cake with cinnamon crumb topping. NOT validated against USDA SR Legacy NDB 18104 because the canonical entry reflects commercially prepared coffee cake with hydrogenated shortening, reduced-egg formulations, low-moisture shelf-stable formulation, and sodium-based preservatives (cholesterol 32 mg/100g vs ~88 mg/100g for the authentic recipe; protein 6.8 g vs 5.0 g, fat 23.3 g vs 18.6 g; sodium 351 mg/100g vs ~255 mg/100g without preservatives). Built entirely from USDA single-NDB ingredients (AP flour, baking powder, baking soda, salt, butter, sugars, eggs, vanilla, sour cream, cinnamon) with no composite components.",NO_CANON,Rule C. No comparable USDA SR Legacy canonical for homemade recipe. Macro audit skipped. Locked May 14 2026.,
SWEET_028,POUNDCAKE,Pound Cake,Sweets & Desserts,veggie,dish,18120,20 min,10 servings,10,Rule C,bake,0.85,1.00,,,1.00,approved,e8f83408308d8829fecfdfb195893fa3f3c2cd80edb81c1e3b61df3deceb339a,"Authentic homemade American pound cake. Built in the classic 1:1 butter-to-sugar ratio with 4 whole eggs, 2 cups AP flour, baking powder for a modern tender crumb, and 1/2 cup whole milk for moisture. NOT validated against USDA SR Legacy NDB 18120 because that canonical entry reflects commercially prepared pound cake with reduced butter content padded by corn syrup/water, reduced-egg formulations, and sodium-based preservatives. Built entirely from USDA single-NDB ingredients (butter, granulated sugar, eggs, AP flour, baking powder, salt, milk, vanilla) with no composite components. Baked in a 9x5-inch loaf pan at 325°F, 10 servings.","Authentic homemade American pound cake built in the classic 1:1 butter-to-sugar ratio. NOT validated against USDA SR Legacy NDB 18120 because the canonical entry reflects commercially prepared pound cake with reduced butter padded by corn syrup/water, reduced-egg formulations, and sodium-based preservatives (fat 14 g/100g vs ~22 g/100g for an authentic butter-rich pound cake; cholesterol 66 mg/100g vs ~131 mg/100g; sodium 377 mg/100g vs ~225 mg/100g without preservatives; sugar 33 g/100g vs ~22 g/100g without sugar/corn-syrup padding). Built entirely from USDA single-NDB ingredients (butter, granulated sugar, eggs, AP flour, baking powder, salt, whole milk, vanilla) with no composite components.",NO_CANON,Rule C. No comparable USDA SR Legacy canonical for homemade recipe. Macro audit skipped. Locked May 14 2026.,
SWEET_029,BROWNIES,Brownies (Fudgy),Sweets & Desserts,veggie,dish,18154,20 min,16 brownies,16,Rule B,bake,0.79,1.00,,,1.00,approved,068c4e34ad9a332c754ef796394a1bcfcd5692b798062ea7d0da162a3f1fedbc,"Reverse-engineered from canonical NDB 18154 using all stable nutrients (calories, protein, fat, carbohydrate, water, sodium, cholesterol). Canonical sugar and fiber are both 0.0 g/100g in the source record, so they are treated as canonical-zero anomalies and excluded from strict tolerance checks.",The nutrient values reflect water loss during baking and were validated against USDA SR Legacy NDB 18154 on all usable nutrients. Sugar and fiber are excluded from strict validation because the canonical entry reports both as 0.0 g/100g despite a high-carbohydrate brownie profile.,PASS,"Rule B. All graded macros within ±5% of canonical NDB 18154. Max delta: Protein -4.8%, Water +4.8%. Sugar increased 1 cup+1 tbsp→1 1/4 cups+1 tsp (212.5g→254.2g) to dilute water from +10.2%. Locked May 14 2026.",
SWEET_030,COOKIESOATMEAL,"Cookies, Oatmeal with Raisins",Sweets & Desserts,veggie,dish,18184,15 min,24 cookies,24,Rule C,bake,0.70,1.00,,,1.00,approved,0d2989eab064ee3c629f504f39ba7c5770d07c834b5b743ab96cdb68e4c48eb1,"Authentic Quaker-style homemade oatmeal raisin cookie formula (3 cups oats, 1/2 tsp salt). Not validated against USDA SR Legacy NDB 18184 due to major canonical mismatch in sodium and moisture. Quaker label profile indicates much lower sodium than canonical, and canonical moisture would require unrealistic water loss for this formula.",Built from an authentic Quaker-style home recipe and treated as Rule 2. USDA SR Legacy NDB 18184 appears to reflect a different formulation with materially higher sodium and lower moisture than this batch profile.,NO_CANON,Rule C. No comparable USDA SR Legacy canonical for homemade recipe. Macro audit skipped. Locked May 14 2026.,
SWEET_031,COOKIESSUGAR,"Cookies, Sugar, from Recipe with Margarine",Sweets & Desserts,veggie,dish,18208,20 min,24 cookies,24,Rule A,bake,0.46,1.00,,,1.00,approved,cbfde05574f6deb22d9a88984c9c19730c857f45a3fa099fe50e8fbfab96963a,"Rule 1 validated. All 8 nutrients within ±5%: cal +0.58%, pro +2.46%, fat +3.25%, carb -2.06%, fib -2.84%, h2o +0.60%, sug +2.28%, sodium -2.99%. Formula: 2¾ cups flour, 1 cup margarine, ¾ cup sugar + ¼ cup rolling, 2 eggs, ½ tsp salt, 2 tsp baking powder. Yield 0.46 (54% water loss for thin rolled cookies). Recipe consensus from 5 reference sources; ½ tsp salt aligns with Recipes 1, 3, 4.",,PASS,Rule A. All graded macros within ±5% of canonical NDB 18208. Max delta: TotalLipidFat +4.4%. Locked May 14 2026.,
SWEET_032,GINGERSNAP,"Cookies, Gingersnaps",Sweets & Desserts,veggie,dish,18172,15 min,48 cookies,48,Rule C,bake,0.40,1.00,,,1.00,approved,5d2e0123c01aa51cc3162ee17b4a109f01573a3dd5da89bc9c669d44e56332b4,"Rule 2. Authentic home gingersnap formula (butter, granulated sugar, molasses, egg, spices). NDB 18172 canonical is a commercial/packaged gingersnap with formulation mismatch: (1) sug=19.92g/100g canonical vs ~47-49g/100g built — physically impossible with granulated sugar + molasses as primary sweeteners; (2) fib=2.2g/100g canonical unreachable with white AP flour — would require ~540g flour; (3) pro=5.6g/100g canonical persistently ~17-20% above any reasonable 1-egg + 2¼-cup flour formula. cal, carb, h2o, sodium match at yield 0.40.","Built from authentic home gingersnap recipe consensus (5 reference sources). USDA SR Legacy NDB 18172 reflects a commercial packaged product with lower fat, analytically lower sugar, higher apparent fiber, and higher protein than achievable from home recipe formula.",NO_CANON,Rule C. No comparable USDA SR Legacy canonical for homemade recipe. Macro audit skipped. Locked May 14 2026.,
SWEET_033,COOKIESBUTTER,"Cookies, Butter, Homemade",Sweets & Desserts,veggie,dish,18155,15 min,60 cookies,60,Rule C,bake,0.38,1.00,,,1.00,approved,6044483040e3967ab04e127e457fee720accb580d33df37c569c418490733c1c,"Rule 2. Authentic home butter cookie formula (butter, sugar, egg, flour, vanilla). NDB 18155 is a commercial/packaged butter cookie with fundamentally different formulation: canonical fat=18.8% vs built=27.6% (home butter cookies are inherently higher fat); canonical h2o=4.6% vs built=6.4% (commercial are thin crisp wafers, home are softer); canonical sug=20.2% vs built=29.0% (commercial uses lower sugar); canonical sodium=282mg vs built=98.7mg (commercial adds more salt). Protein mismatch (canonical 6.1% vs built 5.3%) also reflects different source/fortification. Home formula: 1 cup butter + 1 cup sugar + 1 egg + 2¼ cup flour + 2 tsp vanilla + ¼ tsp salt. Yield 0.38 (62% water loss for soft thin butter cookies).","Built from authentic home butter cookie recipe consensus (Recipes 2, 4, 5). USDA SR Legacy NDB 18155 is a commercially prepared butter wafer with significantly lower fat, sugar, water, and sodium content than any home-based formula would produce. Not comparable to home recipe profile.",NO_CANON,Rule C. No comparable USDA SR Legacy canonical for homemade recipe. Macro audit skipped. Locked May 14 2026.,
SWEET_034,COOKIESCHOCOLATECHIP,"Cookies, Chocolate Chip, Homemade",Sweets & Desserts,veggie,dish,18164,15 min,48 cookies,48,Rule C,bake,0.33,1.00,,,1.00,approved,6f2ddf1416e9511a96e7c0902215fd01f9ff9bee606db1d2f6a979a23251e634,"Rule 2. Authentic home chocolate chip cookie formula (melted butter, egg+yolk, brown/granulated sugars, flour, chocolate chips). NDB 18164 is a commercial/refrigerated dough product with severe formulation mismatch: (1) h2o=3.0g/100g canonical vs built=16.1g/100g — canonical is impossibly dry; commercial frozen dough uses stabilizers/binders to reduce water; (2) sug=0.0g canonical_zero vs built=29.6g — implausible; any cookie with granulated sugar + chocolate chips produces >20g/100g sugars; (3) fat=22.6g canonical vs built=17.7g — canonical is higher (possibly adds oil/fat in dough stabilization); (4) fib=1.7g canonical unreachable with standard flour + chocolate (would need specialty flour or grain additions); (5) carb=68.2g canonical vs built=55.7g — stems from low water assumption. Protein matches (4.9g canonical vs 4.7g built). Formula: melted butter + brown/granulated sugars + egg+yolk + 2 cups chocolate chips + flour + baking soda. Yield 0.33 (67% water loss for semi-crisp home cookies).","Built from authentic home chocolate chip cookie recipe consensus (Recipes 2, 5). USDA SR Legacy NDB 18164 is a commercially prepared refrigerated dough product with stabilizers and very low moisture content not achievable in home formula. Canonical water (3.0g/100g) and sugar (0.0g) are product-specific anomalies. Not comparable to home recipe.",NO_CANON,Rule C. No comparable USDA SR Legacy canonical for homemade recipe. Macro audit skipped. Locked May 14 2026.,
SWEET_035,COOKIESFIGBAR,"Cookies, Fig Bars",Sweets & Desserts,veggie,dish,18170,20 min,16 bars,16,Rule C,bake,0.62,1.00,,,1.00,approved,b7c6427cff6b331083e3e099627f075cfebe03c9f73f29987406d5ac8c2e1720,"Rule 2. Authentic home fig bar formula (flour crust + fig filling + minimal binding). NDB 18170 canonical is a commercial fig bar with formulation mismatch: (1) fat=7.3g/100g canonical vs built=10.5g/100g — commercial uses minimal fat/oil, home recipes require butter for structure; (2) sug=46.36g/100g canonical vs built=35.5g/100g — commercial is essentially 100% figs by weight, home bars dilute with flour/butter; (3) pro=3.7g canonical vs built=5.7g/100g — commercial minimal protein, home recipe flour/egg add protein; (4) fib=4.6g canonical vs built=5.5g/100g — figs naturally high fiber, difference within fig variety variation. Calories close (348 canonical vs 366 built, +5%). Water and carb within minor tolerance. Formula: figs (300g) + flour (180g) + butter (70g) + water (180g) + sugar (80g) + egg (50g). Yield 0.62 (38% water loss during baking).","Built from authentic home fig bar recipe consensus (Recipes 1, 3, 4, 5). USDA SR Legacy NDB 18170 is a commercially prepared fig bar with very high fig-to-flour ratio and minimal fat binding not achievable in traditional home crust-based formula. Home recipes necessarily use more butter/flour for structure and yield higher protein/fat.",NO_CANON,Rule C. No comparable USDA SR Legacy canonical for homemade recipe. Macro audit skipped. Locked May 14 2026.,
SWEET_036,COOKIESMACAROON,"Cookies, Coconut Macaroon",Sweets & Desserts,veggie,dish,28309,15 min,24 macaroons,24,Rule C,bake,0.55,1.00,,,1.00,approved,1be37ed66a0aff9ac565cb970d53f5641f4a48e71c8e1651a8d026709c400153,"Rule 2. Authentic home coconut macaroon formula built from reference consensus (egg whites + sugar + vanilla + salt + sweetened shredded coconut). Current home-authentic configuration uses 4 egg whites (132g), sugar 100g, sweetened shredded coconut 397g, salt 0.75g, yield 0.55. This corrected egg:white-to-coconut proportion aligns with reference recipes #1/#4 (about 4 whites per 14 oz coconut class). Probe still shows structural canonical mismatch: cal -4.79% (match), but pro +54.18%, fat +10.92%, carb -14.92%, fiber -37.92%, h2o +45.21%, sug +8.24%, sodium +15.25%. Pattern indicates NDB 28309 is commercially standardized relative to home egg-white macaroons.","Built from authentic home coconut-macaroon references using classic egg-white method. Despite corrected ingredient proportions, USDA SR Legacy NDB 28309 remains non-convergent across key macros, indicating a commercial product profile not fully reproducible with home supermarket formulations.",NO_CANON,Rule C. No comparable USDA SR Legacy canonical for homemade recipe. Macro audit skipped. Locked May 14 2026.,
SWEET_037,MOLASSESCOOKIE,"Cookies, Molasses",Sweets & Desserts,veggie,dish,18177,20 min,30 cookies,30,Rule C,bake,0.46,1.00,,,1.00,approved,e252a04108cc67895f03f93ddd0d71c21177e8be7771ab827c8f18d101a128a3,"Rule 2. Authentic home molasses-cookie formula built from reference consensus (butter/shortening class + brown sugar + molasses + flour + baking soda + warm spices). Current build uses 3/4 cup butter, 3/4 cup packed brown sugar, 1/3 cup molasses, 1 egg, 2 1/4 cups AP flour, 1 1/2 tsp baking soda, ginger/cinnamon/cloves, and rolling sugar. Probe shows calories near canonical (+4.92%) but persistent structural mismatch: sugar +109.84%, fat +50.45%, water +35.12%, sodium -18.84%. Canonical NDB 18177 sugar value (17.6g/100g) is not compatible with authentic molasses-cookie formulations from the provided references, which necessarily include substantial sugars from both molasses and sugar. This indicates a commercial or SR-legacy-profile mismatch rather than a tunable home-recipe variance.","Built from authentic home molasses-cookie references (Recipes 1-5) using standard pantry ingredients and classic crackle-cookie method. USDA SR Legacy NDB 18177 appears nutritionally non-equivalent to these home formulas, especially on sugar/fat/water profile, so this recipe is classified as Rule 2.",NO_CANON,Rule C. No comparable USDA SR Legacy canonical for homemade recipe. Macro audit skipped. Locked May 14 2026.,
